dataset,width,height,psnr,ssim
EUVP,256,256,18.869392357922997,0.5681642818298483
EUVP,256,256,14.44234605966719,0.8587058952452197
EUVP,256,256,14.592739501458187,0.7374087312259033
EUVP,256,256,12.578917695213185,0.6158160186743631
EUVP,256,256,15.573197810163556,0.7438167672978645
EUVP,256,256,15.715226900776631,0.8914349416360868
EUVP,256,256,15.432037156644785,0.8814258668964055
EUVP,256,256,16.155903801967796,0.7847678779819586
EUVP,256,256,18.246465988504013,0.9274599250593193
EUVP,256,256,17.646935273422912,0.8959186963661336
EUVP,256,256,12.534630098595962,0.8444630323914418
EUVP,256,256,12.673513022673038,0.6986770454551082
EUVP,256,256,14.394843672058602,0.85878982427508
EUVP,256,256,15.010980298688562,0.8896758002676285
EUVP,256,256,19.273376485996412,0.8599024793621365
EUVP,256,256,11.896740419371444,0.7377929392367388
EUVP,256,256,13.283344630420109,0.8156581190617006
EUVP,256,256,16.159318610887688,0.7963610772555194
EUVP,256,256,11.78310163143237,0.8043659932363122
EUVP,256,256,20.748544300128266,0.8650591030800024
EUVP,256,256,11.591729100859393,0.817764348564526
EUVP,256,256,14.636942799888931,0.8622930368383005
EUVP,256,256,16.14991217227335,0.8835417639212596
EUVP,256,256,15.424613951598529,0.8739575735821695
EUVP,256,256,17.141723982225344,0.9259914239779765
EUVP,256,256,16.932007123756343,0.8038083494417272
EUVP,256,256,16.410603518411598,0.7385935223385878
EUVP,256,256,13.54665430321335,0.854422104002044
EUVP,256,256,19.190682261792713,0.8436959937303569
EUVP,256,256,14.478958879325397,0.8373817295104505
EUVP,256,256,16.16310397837665,0.9133150993148015
EUVP,256,256,17.821290128669858,0.9192850918569709
EUVP,256,256,18.93779773865991,0.8977243220576235
EUVP,256,256,15.986355140527046,0.7717703684465472
EUVP,256,256,16.410325121901558,0.7933259444324836
EUVP,256,256,13.669268276747744,0.8453294188127177
EUVP,256,256,13.795876973007061,0.7733948777744484
EUVP,256,256,20.52841027645694,0.9413359783310163
EUVP,256,256,18.233486717123014,0.863849377491963
EUVP,256,256,14.194782308343164,0.8234524419677314
EUVP,256,256,10.53185165931473,0.706808775382564
EUVP,256,256,16.211369547392003,0.8069624319908314
EUVP,256,256,15.602586460779657,0.8298573910508357
EUVP,256,256,20.685241603201135,0.9214671828876897
EUVP,256,256,14.561854655671242,0.7022313035767773
EUVP,256,256,16.997199504070664,0.8189469339570218
EUVP,256,256,19.913060697429916,0.8705491655640955
EUVP,256,256,14.66200226510314,0.6625378161960601
EUVP,256,256,19.34216192562692,0.8993113701875227
EUVP,256,256,16.533420057707936,0.7281576169853602
EUVP,256,256,14.823818509741189,0.8155949882291011
EUVP,256,256,11.309097387402593,0.6448081720378227
EUVP,256,256,13.8039549310739,0.718675294694387
EUVP,256,256,19.12129137935136,0.9475073900076371
EUVP,256,256,21.0631814169996,0.909532888449916
EUVP,256,256,14.123751542832112,0.8964651638525268
EUVP,256,256,13.640456719867958,0.8145324257217584
EUVP,256,256,16.469974190772344,0.9145938898361816
EUVP,256,256,23.64301576614936,0.9143485310968026
EUVP,256,256,17.629459051012237,0.9370442076656254
EUVP,256,256,17.398092006945905,0.8899736439736294
EUVP,256,256,12.920707797319144,0.8489304006682685
EUVP,256,256,14.582904447620923,0.8730094392839131
EUVP,256,256,16.277419687113767,0.888557460714892
EUVP,256,256,13.523244528262378,0.8037275159546379
EUVP,256,256,12.244081286688289,0.6529162407477163
EUVP,256,256,14.91447468366044,0.8286230407210219
EUVP,256,256,13.406975780396584,0.822208408820137
EUVP,256,256,14.65894341413179,0.8673617935096353
EUVP,256,256,16.38611221509825,0.829493586071297
EUVP,256,256,16.061896868980025,0.8144821535277634
EUVP,256,256,16.771436022481115,0.8805666782412459
EUVP,256,256,10.66030875528706,0.6733304955755003
EUVP,256,256,18.77186219292138,0.927302380134349
EUVP,256,256,17.04849870292923,0.9019644483951796
EUVP,256,256,17.602058656928197,0.9338083210289626
EUVP,256,256,15.565712602306498,0.8871637315072225
EUVP,256,256,19.55366594623802,0.9192135055367463
EUVP,256,256,15.637017195476918,0.8602508890612349
EUVP,256,256,11.56698688863856,0.702168389803732
EUVP,256,256,16.61289666766261,0.9145662408440973
EUVP,256,256,16.304308845353283,0.8795078436444976
EUVP,256,256,15.351112205385402,0.8932409861333327
EUVP,256,256,12.967189413869786,0.7814341235704602
EUVP,256,256,15.370787687017138,0.8451037709737615
EUVP,256,256,12.480861480582757,0.8115256719537083
EUVP,256,256,16.58936082343114,0.9166306909022865
EUVP,256,256,14.7339370378855,0.7979917801858122
EUVP,256,256,11.154990577024986,0.6677453039757877
EUVP,256,256,15.010899634906746,0.614969685398079
EUVP,256,256,15.50410429179722,0.8894877098261119
EUVP,256,256,11.770564051310181,0.6183047543055665
EUVP,256,256,14.339135108018269,0.7970872506290666
EUVP,256,256,16.66786353792333,0.833024628221016
EUVP,256,256,12.823168802009391,0.7770086418741232
EUVP,256,256,16.54229128411033,0.9264048444075378
EUVP,256,256,16.644192657528837,0.836583103414911
EUVP,256,256,21.291667496121352,0.8642642566365074
EUVP,256,256,19.122106248473237,0.9246260614728756
EUVP,256,256,20.538204503927325,0.9018401072555786
EUVP,256,256,16.985251397312034,0.7638460671188713
EUVP,256,256,20.46289851617677,0.9295202307993247
EUVP,256,256,15.264919049829459,0.7159922854219828
EUVP,256,256,16.555859087221233,0.8263778002810337
EUVP,256,256,15.648135574996019,0.6891720561491369
EUVP,256,256,16.524716101420935,0.884503798577143
EUVP,256,256,10.648524395494427,0.7499520406838976
EUVP,256,256,24.374389484435277,0.9239189518022938
EUVP,256,256,16.399353362861774,0.7992550722146691
EUVP,256,256,17.24841951882163,0.7882902574916356
EUVP,256,256,15.450254957251374,0.6828337014157918
EUVP,256,256,14.306407665761053,0.8363666190613211
EUVP,256,256,19.50851562627869,0.7224551209314115
EUVP,256,256,18.767687191306187,0.9096483471614816
EUVP,256,256,16.188031215802148,0.7397393299716392
EUVP,256,256,21.462642762921476,0.8409939885023516
EUVP,256,256,14.959060751497013,0.8487676950303654
EUVP,256,256,17.45738208449719,0.8960362651725734
EUVP,256,256,11.596145285417181,0.8089236750806998
EUVP,256,256,13.996422993325805,0.6228454402252607
EUVP,256,256,15.399909888810338,0.9052475446209177
EUVP,256,256,15.39680314542827,0.8168911000587604
EUVP,256,256,12.798038695340669,0.7193837738175577
EUVP,256,256,15.767613173707806,0.8259117527135497
EUVP,256,256,18.001604890747924,0.8830624674290032
EUVP,256,256,18.71193480467952,0.9160993512160404
EUVP,256,256,15.079358079993243,0.8938492222445095
EUVP,256,256,12.221505980292655,0.7426284256273458
EUVP,256,256,19.75138418463724,0.8493418533493803
EUVP,256,256,16.2330031630014,0.7383354684936441
EUVP,256,256,19.226737700415505,0.8493317673473392
EUVP,256,256,18.18965983033261,0.8960644113324464
EUVP,256,256,11.613187020072393,0.8381350687706437
EUVP,256,256,19.490099838787096,0.9180930933293255
EUVP,256,256,16.67254915958481,0.9086439230650526
EUVP,256,256,13.57205624957238,0.8164141231695291
EUVP,256,256,15.386137064236248,0.8657382419839679
EUVP,256,256,16.496104361676714,0.8855722250588526
EUVP,256,256,15.485180140039965,0.8890977773274747
EUVP,256,256,15.10126299897981,0.9210695070982752
EUVP,256,256,17.40319065667088,0.8945222315130156
EUVP,256,256,15.150498381642103,0.734653299661174
EUVP,256,256,15.28760976259202,0.6928509335783701
EUVP,256,256,13.038695513446667,0.830489602639627
EUVP,256,256,17.550538045561417,0.8444075190673521
EUVP,256,256,11.76961557488802,0.7819592056231279
EUVP,256,256,15.654515667607809,0.9150565586573629
EUVP,256,256,11.874065590083774,0.7827185561891928
EUVP,256,256,15.044203874192654,0.8229181723736808
EUVP,256,256,16.02568295368539,0.6647382204171894
EUVP,256,256,18.531020220544278,0.8885084049743575
EUVP,256,256,13.578853884844886,0.8021836091803705
EUVP,256,256,18.966553249052616,0.7584281168649971
EUVP,256,256,17.371776948808506,0.8903787695014952
EUVP,256,256,15.052467753213518,0.8232042082313579
EUVP,256,256,19.677529234923234,0.7955279303563412
EUVP,256,256,14.58005032343755,0.8822095157642647
EUVP,256,256,15.613774401219054,0.8643007633493665
EUVP,256,256,17.375953710473258,0.8857341110114273
EUVP,256,256,10.251368730110734,0.7255602394883138
EUVP,256,256,17.04549673339705,0.7611251296782603
EUVP,256,256,16.60788539758011,0.840779599889439
EUVP,256,256,20.507226233574283,0.8210227866717719
EUVP,256,256,19.72772345747107,0.9452124149630935
EUVP,256,256,15.465668590209301,0.8113465548221276
EUVP,256,256,25.32383796094459,0.9626035120561628
EUVP,256,256,17.08868255359181,0.908959842502588
EUVP,256,256,22.124870088119263,0.9347417993415658
EUVP,256,256,13.201445694527292,0.6652928708297104
EUVP,256,256,15.057039397066703,0.8569181421359197
EUVP,256,256,10.639597074840427,0.5589999239105111
EUVP,256,256,16.137164921249237,0.8870799908092466
EUVP,256,256,14.610132263902884,0.6860434498180427
EUVP,256,256,17.028009096746135,0.8273929178487421
EUVP,256,256,17.59503697249564,0.8200914555991643
EUVP,256,256,11.89498017034828,0.805848659093403
EUVP,256,256,14.414182466228544,0.7954694844304845
EUVP,256,256,14.210205822529513,0.8523688918432913
EUVP,256,256,16.70782002224404,0.905645763780976
EUVP,256,256,20.18145240188393,0.9313262519408269
EUVP,256,256,15.712883043842645,0.8769771553076294
EUVP,256,256,17.35617989944469,0.6476921163797547
EUVP,256,256,17.36544970084402,0.9139228573448787
EUVP,256,256,15.55853717954404,0.7461490110438366
EUVP,256,256,15.60351793496791,0.9029636531552253
EUVP,256,256,15.396489587400477,0.8653738816816117
EUVP,256,256,13.06467754907141,0.7594635197082527
EUVP,256,256,16.42253644949725,0.734829649761047
EUVP,256,256,15.597147360918683,0.8238697575354417
EUVP,256,256,19.039210712003786,0.9264425046131501
EUVP,256,256,14.297320717199987,0.8541552219000712
EUVP,256,256,17.099933088096336,0.8053436551908516
EUVP,256,256,12.571340485599595,0.8359673233217603
EUVP,256,256,17.417391981003163,0.9070851798832159
EUVP,256,256,15.02073636394998,0.8487149675974734
EUVP,256,256,16.931169734279326,0.8006400304197926
EUVP,256,256,18.41103516807116,0.9079695595947682
EUVP,256,256,14.388245521650788,0.8629767390902799
EUVP,256,256,15.411146452216347,0.7395799935362777
EUVP,256,256,20.327538430938546,0.8904390013844155
EUVP,256,256,15.429290273577337,0.6867486953678955
EUVP,256,256,13.428556621484748,0.6537170999824595
EUVP,256,256,14.133849272331705,0.8232308728806655
EUVP,256,256,17.54396913345698,0.9417317204992371
EUVP,256,256,13.663356468662542,0.8272796968393036
EUVP,256,256,17.474239175594022,0.9366463944897746
EUVP,256,256,15.12204826008385,0.8312619998000158
EUVP,256,256,15.463898081649386,0.5881992821944192
EUVP,256,256,19.138376512506973,0.8997390930511839
EUVP,256,256,18.52230104937308,0.757642652857279
EUVP,256,256,16.72179177356122,0.7863200550341424
EUVP,256,256,15.330139884945584,0.7207897419638716
EUVP,256,256,15.959321038090673,0.9036254428116784
EUVP,256,256,16.93061473115398,0.8930621016855431
EUVP,256,256,21.084966852120168,0.822471895512861
EUVP,256,256,18.73243652942034,0.9259155162431875
EUVP,256,256,15.434477396893627,0.8877460445886514
EUVP,256,256,19.991735119582195,0.8904114003676034
EUVP,256,256,18.46087322411083,0.9307803947234087
EUVP,256,256,14.89446575324112,0.9146450079283152
EUVP,256,256,19.105170632292833,0.9101216344839598
EUVP,256,256,15.575401183235423,0.8459643693353583
EUVP,256,256,16.01760166014933,0.880517417946247
EUVP,256,256,12.560064035364473,0.7303627525693978
EUVP,256,256,15.843585434308146,0.8917994063066299
EUVP,256,256,20.33586446802943,0.759345206692659
EUVP,256,256,16.05842643642488,0.8044093996041672
EUVP,256,256,14.387887609289205,0.8644373444678163
EUVP,256,256,16.032843147191493,0.8518313498026124
EUVP,256,256,15.81064346939919,0.8991066402322766
EUVP,256,256,18.50566059367139,0.9332939918785695
EUVP,256,256,18.63018065215074,0.8771173746157833
EUVP,256,256,16.08893866721109,0.844192920869863
EUVP,256,256,18.006613754010598,0.9202076363990676
EUVP,256,256,15.894399586611135,0.8829186930332137
EUVP,256,256,16.193913780986474,0.8743351051771642
EUVP,256,256,16.7323048622618,0.8316999012371545
EUVP,256,256,12.774366541919024,0.6591640657203186
EUVP,256,256,14.850885842859299,0.8120163600401962
EUVP,256,256,12.858947403215861,0.8324782044188308
EUVP,256,256,12.814824290215164,0.691524588997635
EUVP,256,256,15.69841243319193,0.7247521783083375
EUVP,256,256,14.933501405389286,0.7655746409752839
EUVP,256,256,13.166489904793421,0.751136912171753
EUVP,256,256,17.25283419424737,0.6429621896822425
EUVP,256,256,15.12079405951511,0.7779447114877963
EUVP,256,256,15.334456123263413,0.8246298273966784
EUVP,256,256,18.407283836932287,0.759155111376808
EUVP,256,256,17.555459213738068,0.9090398943805648
EUVP,256,256,17.031529148048747,0.8986177570537984
EUVP,256,256,18.47821147552736,0.8999875179788591
EUVP,256,256,17.68857506994196,0.8316780875223481
EUVP,256,256,17.036200467477784,0.8969062651290728
EUVP,256,256,14.494175793762306,0.8431010019426785
EUVP,256,256,12.82587370065352,0.8436273555576542
EUVP,256,256,13.823855700608384,0.5835728230714262
EUVP,256,256,15.271474216964807,0.8530775019567933
EUVP,256,256,12.790327117615817,0.6922985122572346
EUVP,256,256,16.361829409139183,0.8492790959556579
EUVP,256,256,14.13017342427269,0.8724818629745837
EUVP,256,256,17.009647762550472,0.9337811916210943
EUVP,256,256,16.531874381078975,0.8953440684615283
EUVP,256,256,15.29278176813851,0.9337544540059662
EUVP,256,256,12.074838856016667,0.5712638221978035
EUVP,256,256,16.574881268846013,0.9014959346053691
EUVP,256,256,12.847161609127157,0.8271417647108392
EUVP,256,256,16.915622413610215,0.9293208619374861
EUVP,256,256,13.52171627199982,0.7961956152947076
EUVP,256,256,18.611378323865356,0.7629994191949786
EUVP,256,256,17.205664668393844,0.8134199891367254
EUVP,256,256,14.856478101849124,0.8744469543569919
EUVP,256,256,20.233087360465497,0.9296650842179348
EUVP,256,256,10.452166073488891,0.6115710835513594
EUVP,256,256,13.329885591746216,0.7510586360950308
EUVP,256,256,16.3733399914384,0.7546684986745945
EUVP,256,256,15.753961376917161,0.9049914034180221
EUVP,256,256,12.756086058504428,0.8061404513992603
EUVP,256,256,13.763300265333314,0.8414433723056338
EUVP,256,256,13.09904921905616,0.7593457006915485
EUVP,256,256,18.421177322852824,0.91429217690052
EUVP,256,256,17.236511514623775,0.8593496215868073
EUVP,256,256,17.24260937891984,0.6341582473072306
EUVP,256,256,18.246664310133514,0.8571815002053881
EUVP,256,256,16.354023286344436,0.8107586579825736
EUVP,256,256,17.407256608604996,0.8947613123040755
EUVP,256,256,16.733463137283366,0.8980628455951082
EUVP,256,256,12.042590521479028,0.6322834701314252
EUVP,256,256,16.804714073419795,0.7313518168132425
EUVP,256,256,14.739468881706442,0.8954660796387987
EUVP,256,256,19.088255694221495,0.8979763347003922
EUVP,256,256,16.008678097558267,0.918742806165584
EUVP,256,256,16.40261769037028,0.8556759174213694
EUVP,256,256,14.304922129008325,0.6268206024463062
EUVP,256,256,14.244414049643394,0.6673521292161061
EUVP,256,256,14.3089422279714,0.8614465503805956
EUVP,256,256,17.900165497378136,0.8774187480674529
EUVP,256,256,16.47720450149491,0.8533887998121564
EUVP,256,256,8.442709939482475,0.568015746488285
EUVP,256,256,16.022308207672793,0.8602526175420987
EUVP,256,256,14.922948270251752,0.7484793486890169
EUVP,256,256,17.762924086108846,0.8803491555954595
EUVP,256,256,15.763900985786748,0.8657349056866845
EUVP,256,256,14.613888004310958,0.9036521103427507
EUVP,256,256,15.799161390699627,0.7130503443776276
EUVP,256,256,12.887750840701294,0.7409568850666065
EUVP,256,256,12.521188490541316,0.8618658593602347
EUVP,256,256,13.24760807913814,0.8120382978620796
EUVP,256,256,13.684469139445476,0.865540576426933
EUVP,256,256,12.363196694438285,0.6310419074870693
EUVP,256,256,16.69589525744882,0.8797078727193477
EUVP,256,256,15.584510155495872,0.9005916722967058
EUVP,256,256,21.42381921267622,0.9214889738742801
EUVP,256,256,18.502149532458688,0.8880960213343685
EUVP,256,256,19.989315788297507,0.7155154240286347
EUVP,256,256,17.078656277704763,0.7844554547652542
EUVP,256,256,17.6919173762126,0.9209418902865093
EUVP,256,256,16.888912127265,0.8187456883224673
EUVP,256,256,16.350199781902134,0.8962977238181785
EUVP,256,256,16.705075488018856,0.6552982269851411
EUVP,256,256,15.09532780945481,0.8158588336076228
EUVP,256,256,16.901570792233553,0.8446862219288609
EUVP,256,256,15.844311217083508,0.8311491746120034
EUVP,256,256,13.727471851404992,0.8252854379340908
EUVP,256,256,16.3135111203525,0.5864302131281718
EUVP,256,256,16.214360137292488,0.7137987005011999
EUVP,256,256,15.226994030135106,0.7680221334378734
EUVP,256,256,14.12805484054246,0.6587114443305914
EUVP,256,256,13.62797493172754,0.7988918070297085
EUVP,256,256,19.275846437923096,0.9058708748098301
EUVP,256,256,16.24971289888331,0.7587134726305215
EUVP,256,256,15.702034252464545,0.8577962842894751
EUVP,256,256,15.329429792402248,0.8077246225713425
EUVP,256,256,16.570879192237065,0.8377590278407739
EUVP,256,256,11.67686231875814,0.734758595273504
EUVP,256,256,16.727341373481092,0.7832374366498484
EUVP,256,256,17.224012208616653,0.879186051799259
EUVP,256,256,15.195270780384224,0.7172877196598691
EUVP,256,256,15.164875962759973,0.9009633422058593
EUVP,256,256,13.805071366959886,0.8525029085014223
EUVP,256,256,14.500313540471861,0.8306683991905787
EUVP,256,256,18.62644076070685,0.7686079762308237
EUVP,256,256,12.447048611474703,0.6398491921525274
EUVP,256,256,13.709781713408589,0.8493667623349022
EUVP,256,256,13.738370762967797,0.836653518597387
EUVP,256,256,16.893535144763913,0.8957696238693087
EUVP,256,256,14.193278666591132,0.8968845189835616
EUVP,256,256,19.68303268430992,0.7809686835295077
EUVP,256,256,16.804308420872825,0.8662584534134586
EUVP,256,256,10.198974142561552,0.5798697020004567
EUVP,256,256,15.110751829750615,0.8154092247193239
EUVP,256,256,15.78860772982469,0.8632825630640646
EUVP,256,256,17.344448180409056,0.9075283939238846
EUVP,256,256,17.666210490635706,0.8348026238789835
EUVP,256,256,15.80071052606857,0.9102662677637022
EUVP,256,256,12.64028458175397,0.8649518092385026
EUVP,256,256,22.943152974265146,0.8933191990262778
EUVP,256,256,17.362421856080502,0.7259581980581947
EUVP,256,256,18.728234730837784,0.9597847221788078
EUVP,256,256,15.828069983197617,0.6794735920259137
EUVP,256,256,13.334809141439223,0.6420419112436558
EUVP,256,256,18.028558230734873,0.9096537643248414
EUVP,256,256,14.920444197282594,0.6576316424106734
EUVP,256,256,16.31635983189916,0.7434545155426138
EUVP,256,256,17.161724931837604,0.9307865844023118
EUVP,256,256,16.963852375968568,0.929825525425461
EUVP,256,256,16.38709723745093,0.8066321852097155
EUVP,256,256,11.143155652349424,0.6657373909086856
EUVP,256,256,14.53276538846763,0.8665403405501918
EUVP,256,256,15.912905898702574,0.7494949266411339
EUVP,256,256,12.939306815108651,0.7693992846266732
EUVP,256,256,13.492265856815495,0.8303939009348659
EUVP,256,256,14.15736605886182,0.8655548049139482
EUVP,256,256,18.075015124200643,0.906822239035132
EUVP,256,256,11.273213874417067,0.5494234400355406
EUVP,256,256,16.812318909508967,0.7294877352372356
EUVP,256,256,16.68925578518738,0.9002414146518466
EUVP,256,256,14.442312670756785,0.6758609995946312
EUVP,256,256,19.50928749629156,0.8442353163790087
EUVP,256,256,15.268703282009199,0.8204776618530948
EUVP,256,256,20.350316761282418,0.9395956196533879
EUVP,256,256,18.91703940174445,0.8205741506322611
EUVP,256,256,14.991867756109531,0.8655209173679589
EUVP,256,256,12.99947875512645,0.7292610975442404
EUVP,256,256,17.155514828848872,0.8704865830738062
EUVP,256,256,13.275107227499927,0.8759780449466792
EUVP,256,256,16.177844981366565,0.9037529603802668
EUVP,256,256,16.300870379631984,0.8924226824429734
EUVP,256,256,15.994244991076606,0.7186806777811275
EUVP,256,256,16.282527004948257,0.7348107088463594
EUVP,256,256,14.909081284867467,0.8698105262622929
EUVP,256,256,12.436189385743997,0.7928820400715928
EUVP,256,256,17.475879392215347,0.7145401027512758
EUVP,256,256,17.393390754749966,0.8820268577115451
EUVP,256,256,19.458601763920946,0.8344576192686196
EUVP,256,256,16.73447703154484,0.8352635821769718
EUVP,256,256,18.009639028173755,0.9361356008903713
EUVP,256,256,16.798268872036687,0.8456621770034852
EUVP,256,256,11.054019422067125,0.7462212002783195
EUVP,256,256,12.881043983040101,0.8228382453148724
EUVP,256,256,17.472709927246754,0.8809901656743889
EUVP,256,256,14.09885122094337,0.8117539892219193
EUVP,256,256,16.210040580773637,0.875298947407049
EUVP,256,256,19.007830529208135,0.9411401851055224
EUVP,256,256,12.841848740824368,0.8635853044825063
EUVP,256,256,21.14447716946731,0.7857965151776568
EUVP,256,256,17.16096595100086,0.8818837186797918
EUVP,256,256,13.948563765404492,0.9041937064486957
EUVP,256,256,18.248757902031855,0.8618377740004003
EUVP,256,256,13.08353403695287,0.7601844762059846
EUVP,256,256,17.657553050002864,0.8343713524643546
EUVP,256,256,18.829985432750448,0.9637527477654428
EUVP,256,256,14.820981524810023,0.8621608918934877
EUVP,256,256,12.238930044572403,0.8508145990930901
EUVP,256,256,15.356040550877172,0.8417914037766687
EUVP,256,256,11.48651913287572,0.6265797445759652
EUVP,256,256,16.194409241035842,0.8549349152840465
EUVP,256,256,15.751643158670618,0.8113791429347318
EUVP,256,256,18.85526817499676,0.8927677454872652
EUVP,256,256,18.399416460188963,0.8709959653138482
EUVP,256,256,18.991875327356198,0.9105957132483837
EUVP,256,256,18.96725916869534,0.9361167531120363
EUVP,256,256,16.378122727243852,0.9171634143732638
EUVP,256,256,15.448889164568682,0.864961605546268
EUVP,256,256,15.482609399842659,0.7409729822725145
EUVP,256,256,16.0131149200345,0.6919750206946463
EUVP,256,256,18.60579302052118,0.878154140068082
EUVP,256,256,14.535042821716713,0.823421660444757
EUVP,256,256,11.753778687875256,0.81435304600179
EUVP,256,256,16.671681650367052,0.9028022036775494
EUVP,256,256,22.882790336252047,0.9569967271757586
EUVP,256,256,18.208050288356127,0.9284689798575592
EUVP,256,256,14.762345219678972,0.8626603156588682
EUVP,256,256,17.77325169891911,0.8128237327356693
EUVP,256,256,13.732116947565807,0.772669457693072
EUVP,256,256,16.119193484496574,0.7220334127098043
EUVP,256,256,14.125325293066114,0.8059843002153909
EUVP,256,256,16.888140199938768,0.9134187852596606
EUVP,256,256,14.532739014437652,0.713758060078071
EUVP,256,256,15.29336039783976,0.8523571928601689
EUVP,256,256,21.45700774600612,0.9092164732550977
EUVP,256,256,16.27001991961684,0.8032355789974118
EUVP,256,256,16.91179147375625,0.9171422007812152
EUVP,256,256,19.396023912693828,0.8406924410133056
EUVP,256,256,19.242124962355632,0.9289346751845994
EUVP,256,256,17.849059733978883,0.9426020953245958
EUVP,256,256,15.01588396939367,0.8992722780087554
EUVP,256,256,18.592187776385693,0.9226197209528939
EUVP,256,256,16.76368208710396,0.8844459598440856
EUVP,256,256,15.83483277328386,0.895060469751467
EUVP,256,256,10.185975440645416,0.7056764862776334
EUVP,256,256,14.097791313264212,0.8065593830520922
EUVP,256,256,12.804074208661163,0.7797274558695532
EUVP,256,256,13.06454726296126,0.7912601950785758
EUVP,256,256,19.027597909312558,0.9223628525885731
EUVP,256,256,15.256269034072591,0.907645916951339
EUVP,256,256,17.62424390569004,0.903474760045151
EUVP,256,256,17.25367616799282,0.848769488970977
EUVP,256,256,24.122806628888583,0.920233713614281
EUVP,256,256,15.237620736993076,0.6815059614762705
EUVP,256,256,13.35780578354682,0.8673881483194265
EUVP,256,256,13.190305673090046,0.6220561515286784
EUVP,256,256,21.928618891498573,0.8628757496414997
EUVP,256,256,14.55396866619509,0.8399238157141186
EUVP,256,256,15.702610733877751,0.8452274528727606
EUVP,256,256,15.93191346735128,0.8639604044262428
EUVP,256,256,16.7243343121377,0.8519590314603969
EUVP,256,256,13.396192788194035,0.8452976191475309
EUVP,256,256,13.602433065429997,0.5763504252964621
EUVP,256,256,16.53403167682656,0.8886688600071486
EUVP,256,256,15.82406047485907,0.8755574895635679
EUVP,256,256,15.311484069927763,0.8807182320183126
EUVP,256,256,16.25474620097502,0.7744752521343434
EUVP,256,256,23.51314868467552,0.9394449969055462
EUVP,256,256,14.650450012814593,0.8118427597047261
EUVP,256,256,13.255133331639557,0.6307379168615931
EUVP,256,256,15.948669722352331,0.9192936135923082
EUVP,256,256,14.753834120299604,0.673188794413793
EUVP,256,256,14.337158348716867,0.8677661700291274
EUVP,256,256,11.854753236297428,0.8135204846380187
EUVP,256,256,14.045564002839201,0.8107128683962932
EUVP,256,256,13.941186060976356,0.7750623488057723
EUVP,256,256,9.274982505016412,0.6716085638909872
EUVP,256,256,16.763546857786718,0.8258246968204995
EUVP,256,256,15.477971508022465,0.912612152843406
EUVP,256,256,14.006989296050701,0.8217898305282137
EUVP,256,256,12.488168411027036,0.8112137484462375
EUVP,256,256,15.757252477543279,0.8957188092686011
EUVP,256,256,15.234441625714636,0.8068134660310236
EUVP,256,256,15.883414194412197,0.6989615601633555
EUVP,256,256,14.098796635909189,0.8177717131685425
EUVP,256,256,15.506760403305249,0.8449644220838614
EUVP,256,256,13.807409012383719,0.7549731112492687
EUVP,256,256,15.872150227108504,0.8658004690766896
EUVP,256,256,17.31958199424136,0.917291234962618
EUVP,256,256,14.289780320966566,0.9071907493741542
EUVP,256,256,14.837070443278236,0.8344779907818682
EUVP,256,256,13.899255004610158,0.8346975131399393
EUVP,256,256,16.60677622669319,0.8459306303277053
EUVP,256,256,15.627312240277618,0.8690906158258639
EUVP,256,256,14.483116724314371,0.822218158787276
EUVP,256,256,14.722460408640043,0.8241552815608154
EUVP,256,256,13.238858791093229,0.8855215113267157
EUVP,256,256,18.171373541683277,0.9029704972728707
EUVP,256,256,18.93012022509858,0.8047093365993477
EUVP,256,256,17.531344686469406,0.7219825932875651
EUVP,256,256,19.642919424198553,0.934212084575198
EUVP,256,256,13.161036889229699,0.8051929303206108
EUVP,256,256,18.471148056061896,0.9242211011958693
EUVP,256,256,18.008675878462505,0.8650506013844708
EUVP,256,256,15.453971316947559,0.8886359097148234
EUVP,256,256,18.678706891028355,0.9252882666634953
EUVP,256,256,12.567207996702162,0.8320638988939916
EUVP,256,256,19.99669110109249,0.791861025277394
EUVP,256,256,16.543566723731978,0.9043639756049258
EUVP,256,256,19.16795536706602,0.8447240701382684
EUVP,256,256,14.218588097451752,0.8258292416731153
EUVP,256,256,17.162133252772446,0.9123972786548095
EUVP,256,256,11.310348913734465,0.8217332832824032
EUVP,256,256,13.825181726306297,0.5644574842049791
EUVP,256,256,17.00851400835078,0.7094558070961202
EUVP,256,256,16.353813811643303,0.9000790418327383
EUVP,256,256,14.332911904578108,0.5969952620175368
EUVP,256,256,14.61564187855118,0.8957864502591001
EUVP,256,256,11.191506816307399,0.6504136677913884
EUVP,256,256,15.374074690760803,0.8742853286682347
EUVP,256,256,14.263089226041266,0.791707090531768
EUVP,256,256,16.086915000389077,0.919897868094569
EUVP,256,256,16.70028023038035,0.8682742929435056
EUVP,256,256,15.557711318740726,0.9011997486691978
EUVP,256,256,17.267850685092732,0.7188226677836088
EUVP,256,256,15.618333873654125,0.8961507687265858
EUVP,256,256,13.362468004619824,0.610824819550977
EUVP,256,256,17.0855765797033,0.7232422158351203
EUVP,256,256,20.31550736064782,0.8964230408883088
EUVP,256,256,16.975263305347106,0.7375673689245458
EUVP,256,256,18.192375603171527,0.9257485195857383
EUVP,256,256,15.800597474791125,0.8624377983327167
EUVP,256,256,18.448228796818906,0.8617559024780744
EUVP,256,256,20.77382070425309,0.845401921974818
EUVP,256,256,22.793718505552544,0.8019614856158904
